order_id,order_name,created_at,created_at_melbourne,created_date_melbourne,processed_at,processed_at_melbourne,source_name,attribution_handle,app_id,app_name,financial_status,fulfillment_status,cancelled_at,cancel_reason,test,edited,fully_paid,payment_gateway_names,presentment_currency,shipping_country_code,line_item_count,current_total_amount,total_refunded_amount,found_in_ga4_purchase_events,found_in_ga4_purchase_items,classification
6616882184331,STE138466,2026-07-06T03:40:33Z,2026-07-06T13:40:33+10:00,2026-07-06,2026-07-06T03:40:30Z,2026-07-06T13:40:30+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,179.0,0.0,True,True,complete_ga4_purchase
6616904171659,STE138467,2026-07-06T04:00:55Z,2026-07-06T14:00:55+10:00,2026-07-06,2026-07-06T04:00:54Z,2026-07-06T14:00:54+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,1,81.2,0.0,True,True,complete_ga4_purchase
6616943001739,STE138468,2026-07-06T04:32:27Z,2026-07-06T14:32:27+10:00,2026-07-06,2026-07-06T04:32:26Z,2026-07-06T14:32:26+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Klarna,EUR,BE,2,348.54,0.0,True,True,complete_ga4_purchase
6616974295179,STE138469,2026-07-06T04:46:44Z,2026-07-06T14:46:44+10:00,2026-07-06,2026-07-06T04:46:39Z,2026-07-06T14:46:39+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,278.0,0.0,True,True,complete_ga4_purchase
6616980783243,STE138470,2026-07-06T04:54:12Z,2026-07-06T14:54:12+10:00,2026-07-06,2026-07-06T04:54:06Z,2026-07-06T14:54:06+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,152.4,0.0,True,True,complete_ga4_purchase
6617057394827,STE138471,2026-07-06T05:16:09Z,2026-07-06T15:16:09+10:00,2026-07-06,2026-07-06T05:16:04Z,2026-07-06T15:16:04+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,81.2,0.0,True,True,complete_ga4_purchase
6617104842891,STE138472,2026-07-06T05:54:00Z,2026-07-06T15:54:00+10:00,2026-07-06,2026-07-06T05:53:56Z,2026-07-06T15:53:56+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,200.4,0.0,True,True,complete_ga4_purchase
6617163923595,STE138473,2026-07-06T07:10:33Z,2026-07-06T17:10:33+10:00,2026-07-06,2026-07-06T07:10:29Z,2026-07-06T17:10:29+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,113.2,0.0,True,True,complete_ga4_purchase
6617182044299,STE138474,2026-07-06T07:23:31Z,2026-07-06T17:23:31+10:00,2026-07-06,2026-07-06T07:23:30Z,2026-07-06T17:23:30+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,121.2,0.0,True,True,complete_ga4_purchase
6617193185419,STE138475,2026-07-06T07:38:02Z,2026-07-06T17:38:02+10:00,2026-07-06,2026-07-06T07:37:58Z,2026-07-06T17:37:58+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,293.6,0.0,True,True,complete_ga4_purchase
6617206947979,STE138476,2026-07-06T07:54:55Z,2026-07-06T17:54:55+10:00,2026-07-06,2026-07-06T07:54:50Z,2026-07-06T17:54:50+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,119.0,0.0,False,False,absent_from_ga4
6617246072971,STE138477,2026-07-06T08:16:40Z,2026-07-06T18:16:40+10:00,2026-07-06,2026-07-06T08:16:36Z,2026-07-06T18:16:36+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,162.1,0.0,False,False,absent_from_ga4
6617261768843,STE138478,2026-07-06T08:36:45Z,2026-07-06T18:36:45+10:00,2026-07-06,2026-07-06T08:36:41Z,2026-07-06T18:36:41+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,176.4,0.0,True,True,complete_ga4_purchase
6617273630859,STE138479,2026-07-06T08:54:27Z,2026-07-06T18:54:27+10:00,2026-07-06,2026-07-06T08:54:25Z,2026-07-06T18:54:25+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,179.0,0.0,True,True,complete_ga4_purchase
6617287557259,STE138480,2026-07-06T09:09:16Z,2026-07-06T19:09:16+10:00,2026-07-06,2026-07-06T09:09:13Z,2026-07-06T19:09:13+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,GBP,GB,1,206.63,0.0,True,True,complete_ga4_purchase
6617312198795,STE138481,2026-07-06T09:35:06Z,2026-07-06T19:35:06+10:00,2026-07-06,2026-07-06T09:35:02Z,2026-07-06T19:35:02+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,gift_card|shopify_payments,AUD,AU,1,81.2,0.0,True,True,complete_ga4_purchase
6617328189579,STE138482,2026-07-06T09:53:22Z,2026-07-06T19:53:22+10:00,2026-07-06,2026-07-06T09:53:18Z,2026-07-06T19:53:18+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,176.4,0.0,True,True,complete_ga4_purchase
6617361285259,STE138483,2026-07-06T10:35:51Z,2026-07-06T20:35:51+10:00,2026-07-06,2026-07-06T10:35:45Z,2026-07-06T20:35:45+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,GBP,GB,1,146.6,0.0,True,True,complete_ga4_purchase
6617363054731,STE138484,2026-07-06T10:38:28Z,2026-07-06T20:38:28+10:00,2026-07-06,2026-07-06T10:38:23Z,2026-07-06T20:38:23+10:00,web,web,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,,,False,True,True,shopify_payments,AUD,AU,3,299.15,184.15,True,True,complete_ga4_purchase
6617377210507,STE138485,2026-07-06T10:57:40Z,2026-07-06T20:57:40+10:00,2026-07-06,2026-07-06T10:57:39Z,2026-07-06T20:57:39+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,131.2,0.0,True,True,complete_ga4_purchase
6617384976523,STE138486,2026-07-06T11:07:24Z,2026-07-06T21:07:24+10:00,2026-07-06,2026-07-06T11:07:20Z,2026-07-06T21:07:20+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,192.4,0.0,True,True,complete_ga4_purchase
6617386483851,STE138487,2026-07-06T11:08:53Z,2026-07-06T21:08:53+10:00,2026-07-06,2026-07-06T11:08:49Z,2026-07-06T21:08:49+10:00,web,web,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,,,False,True,True,shopify_payments,AUD,AU,1,81.2,17.8,True,True,complete_ga4_purchase
6617396871307,STE138488,2026-07-06T11:21:06Z,2026-07-06T21:21:06+10:00,2026-07-06,2026-07-06T11:21:04Z,2026-07-06T21:21:04+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,1,81.2,0.0,False,False,absent_from_ga4
6617409061003,STE138489,2026-07-06T11:32:17Z,2026-07-06T21:32:17+10:00,2026-07-06,2026-07-06T11:32:13Z,2026-07-06T21:32:13+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,DKK,DK,1,213.94,0.0,True,True,complete_ga4_purchase
6617420038283,STE138490,2026-07-06T11:41:30Z,2026-07-06T21:41:30+10:00,2026-07-06,2026-07-06T11:41:26Z,2026-07-06T21:41:26+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,294.1,0.0,True,True,complete_ga4_purchase
6617448284299,STE138491,2026-07-06T11:55:41Z,2026-07-06T21:55:41+10:00,2026-07-06,2026-07-06T11:55:39Z,2026-07-06T21:55:39+10:00,web,web,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,,,False,True,True,Airwallex Afterpay,AUD,AU,2,354.2,33.8,True,True,complete_ga4_purchase
6617496322187,STE138492,2026-07-06T12:21:30Z,2026-07-06T22:21:30+10:00,2026-07-06,2026-07-06T12:21:25Z,2026-07-06T22:21:25+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,191.6,0.0,True,True,complete_ga4_purchase
6617503301771,STE138493,2026-07-06T12:25:25Z,2026-07-06T22:25:25+10:00,2026-07-06,2026-07-06T12:25:21Z,2026-07-06T22:25:21+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,136.4,0.0,True,True,complete_ga4_purchase
6617546457227,STE138494,2026-07-06T12:54:19Z,2026-07-06T22:54:19+10:00,2026-07-06,2026-07-06T12:54:15Z,2026-07-06T22:54:15+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,81.2,0.0,True,True,complete_ga4_purchase
6617630113931,STE138495,2026-07-06T13:34:41Z,2026-07-06T23:34:41+10:00,2026-07-06,2026-07-06T13:34:39Z,2026-07-06T23:34:39+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,2,278.0,0.0,True,True,complete_ga4_purchase
6617651314827,STE138496,2026-07-06T13:48:52Z,2026-07-06T23:48:52+10:00,2026-07-06,2026-07-06T13:48:46Z,2026-07-06T23:48:46+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,208.0,0.0,True,True,complete_ga4_purchase
6617662062731,STE138497,2026-07-06T13:55:59Z,2026-07-06T23:55:59+10:00,2026-07-06,2026-07-06T13:55:55Z,2026-07-06T23:55:55+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,4,536.0,0.0,True,True,complete_ga4_purchase
6617729564811,STE138498,2026-07-06T14:39:03Z,2026-07-07T00:39:03+10:00,2026-07-07,2026-07-06T14:38:59Z,2026-07-07T00:38:59+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,220.0,0.0,True,True,complete_ga4_purchase
6617764757643,STE138499,2026-07-06T15:01:45Z,2026-07-07T01:01:45+10:00,2026-07-07,2026-07-06T15:01:39Z,2026-07-07T01:01:39+10:00,web,web,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,10.0,119.2,True,True,complete_ga4_purchase
6617775636619,STE138500,2026-07-06T15:08:49Z,2026-07-07T01:08:49+10:00,2026-07-07,2026-07-06T15:08:45Z,2026-07-07T01:08:45+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,122.4,0.0,True,True,complete_ga4_purchase
6618200408203,STE138501,2026-07-06T19:23:46Z,2026-07-07T05:23:46+10:00,2026-07-07,2026-07-06T19:23:44Z,2026-07-07T05:23:44+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,1,81.2,0.0,True,True,complete_ga4_purchase
6618384793739,STE138502,2026-07-06T21:17:50Z,2026-07-07T07:17:50+10:00,2026-07-07,2026-07-06T21:17:46Z,2026-07-07T07:17:46+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,226.4,0.0,True,True,complete_ga4_purchase
6618394919051,STE138503,2026-07-06T21:24:53Z,2026-07-07T07:24:53+10:00,2026-07-07,2026-07-06T21:24:51Z,2026-07-07T07:24:51+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,191.1,0.0,True,True,complete_ga4_purchase
6618410582155,STE138504,2026-07-06T21:36:02Z,2026-07-07T07:36:02+10:00,2026-07-07,2026-07-06T21:35:58Z,2026-07-07T07:35:58+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,69.0,0.0,True,True,complete_ga4_purchase
6618481983627,STE138505,2026-07-06T22:33:03Z,2026-07-07T08:33:03+10:00,2026-07-07,2026-07-06T22:33:02Z,2026-07-07T08:33:02+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Klarna,AUD,AU,2,268.0,0.0,True,True,complete_ga4_purchase
6618500857995,STE138506,2026-07-06T22:48:46Z,2026-07-07T08:48:46+10:00,2026-07-07,2026-07-06T22:48:41Z,2026-07-07T08:48:41+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,145.2,0.0,True,True,complete_ga4_purchase
6618506461323,STE138507,2026-07-06T22:54:08Z,2026-07-07T08:54:08+10:00,2026-07-07,2026-07-06T22:54:04Z,2026-07-07T08:54:04+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,GBP,GB,1,175.94,0.0,True,True,complete_ga4_purchase
6618528546955,STE138508,2026-07-06T23:13:23Z,2026-07-07T09:13:23+10:00,2026-07-07,2026-07-06T23:13:17Z,2026-07-07T09:13:17+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,209.1,0.0,True,True,complete_ga4_purchase
6618548043915,STE138509,2026-07-06T23:28:57Z,2026-07-07T09:28:57+10:00,2026-07-07,2026-07-06T23:28:53Z,2026-07-07T09:28:53+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,218.0,0.0,True,True,complete_ga4_purchase
6618579992715,STE138510,2026-07-06T23:55:17Z,2026-07-07T09:55:17+10:00,2026-07-07,2026-07-06T23:55:15Z,2026-07-07T09:55:15+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,168.0,0.0,True,True,complete_ga4_purchase
6618651328651,STE138511,2026-07-07T00:55:21Z,2026-07-07T10:55:21+10:00,2026-07-07,2026-07-07T00:55:17Z,2026-07-07T10:55:17+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,189.1,0.0,True,True,complete_ga4_purchase
6618771619979,STE138512,2026-07-07T02:33:49Z,2026-07-07T12:33:49+10:00,2026-07-07,2026-07-07T02:33:49Z,2026-07-07T12:33:49+10:00,shopify_draft_order,shopify-draft-orders,gid://shopify/App/1354745,Draft Orders,PAID,FULFILLED,,,False,False,True,,AUD,AU,2,0.0,0.0,False,False,absent_from_ga4
6618773586059,STE138513,2026-07-07T02:35:46Z,2026-07-07T12:35:46+10:00,2026-07-07,2026-07-07T02:35:46Z,2026-07-07T12:35:46+10:00,shopify_draft_order,shopify-draft-orders,gid://shopify/App/1354745,Draft Orders,PAID,FULFILLED,,,False,False,True,,NZD,NZ,2,0.0,0.0,False,False,absent_from_ga4
6618777419915,STE138514,2026-07-07T02:39:15Z,2026-07-07T12:39:15+10:00,2026-07-07,2026-07-07T02:39:15Z,2026-07-07T12:39:15+10:00,shopify_draft_order,shopify-draft-orders,gid://shopify/App/1354745,Draft Orders,PAID,FULFILLED,,,False,False,True,manual,EUR,FR,2,11.86,0.0,False,False,absent_from_ga4
6618785349771,STE138515,2026-07-07T02:45:57Z,2026-07-07T12:45:57+10:00,2026-07-07,2026-07-07T02:45:55Z,2026-07-07T12:45:55+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,2,314.2,0.0,True,True,complete_ga4_purchase
6618785546379,STE138516,2026-07-07T02:46:03Z,2026-07-07T12:46:03+10:00,2026-07-07,2026-07-07T02:46:03Z,2026-07-07T12:46:03+10:00,shopify_draft_order,shopify-draft-orders,gid://shopify/App/1354745,Draft Orders,PAID,FULFILLED,,,False,False,True,,AUD,AU,3,0.0,0.0,False,False,absent_from_ga4
6618804060299,STE138517,2026-07-07T03:04:09Z,2026-07-07T13:04:09+10:00,2026-07-07,2026-07-07T03:04:05Z,2026-07-07T13:04:05+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,151.6,0.0,True,True,complete_ga4_purchase
6618831913099,STE138518,2026-07-07T03:32:13Z,2026-07-07T13:32:13+10:00,2026-07-07,2026-07-07T03:32:10Z,2026-07-07T13:32:10+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,NZD,NZ,1,176.19,0.0,True,True,complete_ga4_purchase
6618931167371,STE138519,2026-07-07T04:44:14Z,2026-07-07T14:44:14+10:00,2026-07-07,2026-07-07T04:44:13Z,2026-07-07T14:44:13+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments|Airwallex Afterpay,AUD,AU,1,137.2,0.0,True,True,complete_ga4_purchase
6618943193227,STE138520,2026-07-07T04:56:10Z,2026-07-07T14:56:10+10:00,2026-07-07,2026-07-07T04:56:05Z,2026-07-07T14:56:05+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal|shopify_payments,AUD,AU,1,189.1,0.0,True,True,complete_ga4_purchase
6619000864907,STE138521,2026-07-07T05:11:49Z,2026-07-07T15:11:49+10:00,2026-07-07,2026-07-07T05:11:48Z,2026-07-07T15:11:48+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,2,251.2,0.0,True,True,complete_ga4_purchase
6619049164939,STE138522,2026-07-07T05:34:40Z,2026-07-07T15:34:40+10:00,2026-07-07,2026-07-07T05:34:37Z,2026-07-07T15:34:37+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,97.2,0.0,True,True,complete_ga4_purchase
6619062272139,STE138523,2026-07-07T05:47:39Z,2026-07-07T15:47:39+10:00,2026-07-07,2026-07-07T05:47:36Z,2026-07-07T15:47:36+10:00,3890849,shop-72,gid://shopify/App/3890849,Shop,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,81.2,0.0,False,False,absent_from_ga4
6619075379339,STE138524,2026-07-07T06:00:49Z,2026-07-07T16:00:49+10:00,2026-07-07,2026-07-07T06:00:48Z,2026-07-07T16:00:48+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,1,137.2,0.0,True,True,complete_ga4_purchase
6619083636875,STE138525,2026-07-07T06:11:29Z,2026-07-07T16:11:29+10:00,2026-07-07,2026-07-07T06:11:28Z,2026-07-07T16:11:28+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,paypal,AUD,AU,2,120.4,0.0,True,True,complete_ga4_purchase
6619089698955,STE138526,2026-07-07T06:19:21Z,2026-07-07T16:19:21+10:00,2026-07-07,2026-07-07T06:19:20Z,2026-07-07T16:19:20+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,245.1,0.0,True,True,complete_ga4_purchase
6619146092683,STE138527,2026-07-07T07:17:32Z,2026-07-07T17:17:32+10:00,2026-07-07,2026-07-07T07:17:28Z,2026-07-07T17:17:28+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,NZD,NZ,1,109.68,0.0,True,True,complete_ga4_purchase
6619204911243,STE138528,2026-07-07T08:08:55Z,2026-07-07T18:08:55+10:00,2026-07-07,2026-07-07T08:08:54Z,2026-07-07T18:08:54+10:00,web,web,gid://shopify/App/580111,Online Store,PARTIALLY_REFUNDED,FULFILLED,,,False,True,True,paypal,AUD,AU,1,24.95,186.05,True,True,complete_ga4_purchase
6619210809483,STE138529,2026-07-07T08:16:46Z,2026-07-07T18:16:46+10:00,2026-07-07,2026-07-07T08:16:42Z,2026-07-07T18:16:42+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,113.2,0.0,True,True,complete_ga4_purchase
6619217297547,STE138530,2026-07-07T08:25:07Z,2026-07-07T18:25:07+10:00,2026-07-07,2026-07-07T08:25:05Z,2026-07-07T18:25:05+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,131.2,0.0,True,True,complete_ga4_purchase
6619236728971,STE138531,2026-07-07T08:52:10Z,2026-07-07T18:52:10+10:00,2026-07-07,2026-07-07T08:52:06Z,2026-07-07T18:52:06+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,162.1,0.0,True,True,complete_ga4_purchase
6619237384331,STE138532,2026-07-07T08:53:01Z,2026-07-07T18:53:01+10:00,2026-07-07,2026-07-07T08:52:59Z,2026-07-07T18:52:59+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,1,65.2,0.0,True,True,complete_ga4_purchase
6619239448715,STE138533,2026-07-07T08:55:02Z,2026-07-07T18:55:02+10:00,2026-07-07,2026-07-07T08:55:01Z,2026-07-07T18:55:01+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,2,96.4,0.0,True,True,complete_ga4_purchase
6619243479179,STE138534,2026-07-07T08:59:46Z,2026-07-07T18:59:46+10:00,2026-07-07,2026-07-07T08:59:41Z,2026-07-07T18:59:41+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,169.0,0.0,True,True,complete_ga4_purchase
6619253342347,STE138535,2026-07-07T09:14:03Z,2026-07-07T19:14:03+10:00,2026-07-07,2026-07-07T09:13:59Z,2026-07-07T19:13:59+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,189.0,0.0,True,True,complete_ga4_purchase
6619275559051,STE138536,2026-07-07T09:42:48Z,2026-07-07T19:42:48+10:00,2026-07-07,2026-07-07T09:42:44Z,2026-07-07T19:42:44+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,137.2,0.0,True,True,complete_ga4_purchase
6619299643531,STE138537,2026-07-07T10:12:39Z,2026-07-07T20:12:39+10:00,2026-07-07,2026-07-07T10:12:35Z,2026-07-07T20:12:35+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,144.4,0.0,True,True,complete_ga4_purchase
6619303182475,STE138538,2026-07-07T10:17:48Z,2026-07-07T20:17:48+10:00,2026-07-07,2026-07-07T10:17:43Z,2026-07-07T20:17:43+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,81.2,0.0,False,False,absent_from_ga4
6619306754187,STE138539,2026-07-07T10:21:50Z,2026-07-07T20:21:50+10:00,2026-07-07,2026-07-07T10:21:46Z,2026-07-07T20:21:46+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,97.2,0.0,True,True,complete_ga4_purchase
6619319730315,STE138540,2026-07-07T10:36:05Z,2026-07-07T20:36:05+10:00,2026-07-07,2026-07-07T10:36:01Z,2026-07-07T20:36:01+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,10.0,0.0,True,True,complete_ga4_purchase
6619320451211,STE138541,2026-07-07T10:37:00Z,2026-07-07T20:37:00+10:00,2026-07-07,2026-07-07T10:36:56Z,2026-07-07T20:36:56+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,259.0,0.0,True,True,complete_ga4_purchase
6619342176395,STE138542,2026-07-07T10:59:57Z,2026-07-07T20:59:57+10:00,2026-07-07,2026-07-07T10:59:51Z,2026-07-07T20:59:51+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,258.0,0.0,True,True,complete_ga4_purchase
6619352105099,STE138543,2026-07-07T11:09:13Z,2026-07-07T21:09:13+10:00,2026-07-07,2026-07-07T11:09:09Z,2026-07-07T21:09:09+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,3,387.0,0.0,True,True,complete_ga4_purchase
6619352957067,STE138544,2026-07-07T11:10:04Z,2026-07-07T21:10:04+10:00,2026-07-07,2026-07-07T11:10:00Z,2026-07-07T21:10:00+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,73.2,0.0,True,True,complete_ga4_purchase
6619354562699,STE138545,2026-07-07T11:11:38Z,2026-07-07T21:11:38+10:00,2026-07-07,2026-07-07T11:11:36Z,2026-07-07T21:11:36+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,Airwallex Afterpay,AUD,AU,2,176.4,0.0,True,True,complete_ga4_purchase
6619359969419,STE138546,2026-07-07T11:16:40Z,2026-07-07T21:16:40+10:00,2026-07-07,2026-07-07T11:16:36Z,2026-07-07T21:16:36+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,1,89.2,0.0,True,True,complete_ga4_purchase
6619368554635,STE138547,2026-07-07T11:25:03Z,2026-07-07T21:25:03+10:00,2026-07-07,2026-07-07T11:24:59Z,2026-07-07T21:24:59+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,136.4,0.0,False,False,absent_from_ga4
6619374321803,STE138548,2026-07-07T11:30:20Z,2026-07-07T21:30:20+10:00,2026-07-07,2026-07-07T11:30:16Z,2026-07-07T21:30:16+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,4,412.8,0.0,True,True,complete_ga4_purchase
6619407483019,STE138549,2026-07-07T12:00:50Z,2026-07-07T22:00:50+10:00,2026-07-07,2026-07-07T12:00:46Z,2026-07-07T22:00:46+10:00,web,web,gid://shopify/App/580111,Online Store,PAID,FULFILLED,,,False,False,True,shopify_payments,AUD,AU,2,268.0,0.0,True,True,complete_ga4_purchase
