order_id,order_name,line_item_graphql_id,name,title,variant_title,sku,quantity,current_quantity,variant_graphql_id,variant_id,product_graphql_id,product_id,product_title,original_unit_price_shop_amount,original_unit_price_shop_currency,original_unit_price_presentment_amount,original_unit_price_presentment_currency,discounted_total_shop_amount,discounted_total_shop_currency,discounted_total_presentment_amount,discounted_total_presentment_currency
6609337155723,STE138352,gid://shopify/LineItem/16039480590475,Adelina Dress - Ivory - L,Adelina Dress - Ivory,L,STC460-L,1,1,gid://shopify/ProductVariant/44384280445067,44384280445067,gid://shopify/Product/7957185429643,7957185429643,Adelina Dress - Ivory,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6609339252875,STE138353,gid://shopify/LineItem/16039484686475,Hanne Coat - Citron Check - L,Hanne Coat - Citron Check,L,STC675-L,1,1,gid://shopify/ProductVariant/45560627363979,45560627363979,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6609389748363,STE138354,gid://shopify/LineItem/16039591248011,Kiara Dress - Rainbow Stripe - XL,Kiara Dress - Rainbow Stripe,XL,STC439-XL,1,1,gid://shopify/ProductVariant/44384278216843,44384278216843,gid://shopify/Product/7957185003659,7957185003659,Kiara Dress - Rainbow Stripe,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6609389748363,STE138354,gid://shopify/LineItem/16039591280779,Daphne Jacket - Pink Polka - L,Daphne Jacket - Pink Polka,L,STC535-L,1,1,gid://shopify/ProductVariant/45049006096523,45049006096523,gid://shopify/Product/8034404925579,8034404925579,Daphne Jacket - Pink Polka,199.0,AUD,199.0,AUD,199.0,AUD,199.0,AUD
6609389748363,STE138354,gid://shopify/LineItem/16039591313547,Marsielle Top - Chalk - L,Marsielle Top - Chalk,L,STC500-L,1,1,gid://shopify/ProductVariant/43996445900939,43996445900939,gid://shopify/Product/7902748999819,7902748999819,Marsielle Top - Chalk,119.0,AUD,119.0,AUD,119.0,AUD,119.0,AUD
6609389748363,STE138354,gid://shopify/LineItem/16039591346315,Alva Skirt - Navy - XL,Alva Skirt - Navy,XL,STC106N-XL,1,1,gid://shopify/ProductVariant/42866117574795,42866117574795,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6609409704075,STE138355,gid://shopify/LineItem/16039631192203,Lottie Short - Noir - M,Lottie Short - Noir,M,STC383-M,1,1,gid://shopify/ProductVariant/43691660345483,43691660345483,gid://shopify/Product/7865911115915,7865911115915,Lottie Short - Noir,79.0,AUD,79.0,AUD,79.0,AUD,79.0,AUD
6609409704075,STE138355,gid://shopify/LineItem/16039631224971,Lottie Short - Chalk - M,Lottie Short - Chalk,M,STC380-M,1,1,gid://shopify/ProductVariant/43691659853963,43691659853963,gid://shopify/Product/7865911017611,7865911017611,Lottie Short - Chalk,79.0,AUD,79.0,AUD,79.0,AUD,79.0,AUD
6609416716427,STE138356,gid://shopify/LineItem/16039643971723,Rosalia Dress - Antoine Blue - S,Rosalia Dress - Antoine Blue,S,STC441-S,1,1,gid://shopify/ProductVariant/43691656052875,43691656052875,gid://shopify/Product/7865910263947,7865910263947,Rosalia Dress - Antoine Blue,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6609602347147,STE138357,gid://shopify/LineItem/16039888912523,Gabrielle Dress - Cornflower Stripe - S,Gabrielle Dress - Cornflower Stripe,S,STC541-S,1,1,gid://shopify/ProductVariant/45049101385867,45049101385867,gid://shopify/Product/8034434089099,8034434089099,Gabrielle Dress - Cornflower Stripe,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6609602347147,STE138357,gid://shopify/LineItem/16039888945291,Celia Skirt - Carinvale Stripe - XS,Celia Skirt - Carinvale Stripe,XS,STC403-XS,1,1,gid://shopify/ProductVariant/43691653070987,43691653070987,gid://shopify/Product/7865909674123,7865909674123,Celia Skirt - Carinvale Stripe,59.0,AUD,59.0,AUD,59.0,AUD,59.0,AUD
6609602347147,STE138357,gid://shopify/LineItem/16039888978059,Louise Top - Carinvale Stripe - S,Louise Top - Carinvale Stripe,S,STC401-S,1,1,gid://shopify/ProductVariant/43691652776075,43691652776075,gid://shopify/Product/7865909608587,7865909608587,Louise Top - Carinvale Stripe,49.0,AUD,49.0,AUD,49.0,AUD,49.0,AUD
6609694523531,STE138358,gid://shopify/LineItem/16040041480331,Gabrielle Dress  - Chene Stripe - S,Gabrielle Dress  - Chene Stripe,S,STC200-S,1,1,gid://shopify/ProductVariant/43292154331275,43292154331275,gid://shopify/Product/7718626263179,7718626263179,Gabrielle Dress  - Chene Stripe,416.3,AUD,232.0,CHF,416.3,AUD,232.0,CHF
6609694523531,STE138358,gid://shopify/LineItem/16040041513099,Alva Skirt - Navy - S,Alva Skirt - Navy,S,STC106N-S,1,1,gid://shopify/ProductVariant/42866117476491,42866117476491,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,130.99,AUD,73.0,CHF,130.99,AUD,73.0,CHF
6609717756043,STE138359,gid://shopify/LineItem/16040073527435,Alva Skirt - Navy - M,Alva Skirt - Navy,M,STC106N-M,1,1,gid://shopify/ProductVariant/42866117509259,42866117509259,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6609742528651,STE138360,gid://shopify/LineItem/16040114159755,Manon skirt - Granita Stripe - XS,Manon skirt - Granita Stripe,XS,STC297-XS,1,1,gid://shopify/ProductVariant/43599941206155,43599941206155,gid://shopify/Product/7841970159755,7841970159755,Manon skirt - Granita Stripe,129.0,AUD,129.0,AUD,129.0,AUD,129.0,AUD
6609773527179,STE138361,gid://shopify/LineItem/16040154267787,Rhea Mini Dress  - White - XS,Rhea Mini Dress  - White,XS,STC521-XS,1,1,gid://shopify/ProductVariant/45031903887499,45031903887499,gid://shopify/Product/8031555453067,8031555453067,Rhea Mini Dress  - White,119.0,AUD,119.0,AUD,119.0,AUD,119.0,AUD
6609773527179,STE138361,gid://shopify/LineItem/16040154300555,Arlo Mini Dress - Carinvale Stripe - XS,Arlo Mini Dress - Carinvale Stripe,XS,STC402-XS,1,1,gid://shopify/ProductVariant/43691652907147,43691652907147,gid://shopify/Product/7865909641355,7865909641355,Arlo Mini Dress - Carinvale Stripe,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6609925406859,STE138362,gid://shopify/LineItem/16040400421003,Coco Top - Gelato Stripe - XL,Coco Top - Gelato Stripe,XL,STC881-XL,1,1,gid://shopify/ProductVariant/46037232943243,46037232943243,gid://shopify/Product/8095252971659,8095252971659,Coco Top - Gelato Stripe,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6610030690443,STE138363,gid://shopify/LineItem/16040582840459,Alva Skirt - Navy - S,Alva Skirt - Navy,S,STC106N-S,1,1,gid://shopify/ProductVariant/42866117476491,42866117476491,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6610062016651,STE138364,gid://shopify/LineItem/16040638480523,Selene Midi Dress  - White - S,Selene Midi Dress  - White,S,STC526-S,1,1,gid://shopify/ProductVariant/45031975944331,45031975944331,gid://shopify/Product/8031566037131,8031566037131,Selene Midi Dress  - White,149.0,AUD,149.0,AUD,149.0,AUD,149.0,AUD
6610078892171,STE138365,gid://shopify/LineItem/16040670986379,Lola Blouse - Antoine Blue - M,Lola Blouse - Antoine Blue,M,STC442-M,1,1,gid://shopify/ProductVariant/43691656249483,43691656249483,gid://shopify/Product/7865910296715,7865910296715,Lola Blouse - Antoine Blue,59.0,AUD,59.0,AUD,59.0,AUD,59.0,AUD
6610078892171,STE138365,gid://shopify/LineItem/16040671019147,Marsala Dress - Blue Gingham - M,Marsala Dress - Blue Gingham,M,STC503-M,1,1,gid://shopify/ProductVariant/44274388009099,44274388009099,gid://shopify/Product/7913437724811,7913437724811,Marsala Dress - Blue Gingham,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6610119131275,STE138366,gid://shopify/LineItem/16040740847755,Evelyn Jacket - Noir Gingham - L,Evelyn Jacket - Noir Gingham,L,STC786-L,1,1,gid://shopify/ProductVariant/45891880681611,45891880681611,gid://shopify/Product/8087319838859,8087319838859,Evelyn Jacket - Noir Gingham,199.0,AUD,199.0,AUD,199.0,AUD,199.0,AUD
6610119131275,STE138366,gid://shopify/LineItem/16040740880523,Gabrielle Dress  - Chene Stripe - L,Gabrielle Dress  - Chene Stripe,L,STC200-L,1,1,gid://shopify/ProductVariant/43292154396811,43292154396811,gid://shopify/Product/7718626263179,7718626263179,Gabrielle Dress  - Chene Stripe,219.0,AUD,219.0,AUD,219.0,AUD,219.0,AUD
6610262163595,STE138367,gid://shopify/LineItem/16041008464011,Catia Skirt - Rainbow Check - XS,Catia Skirt - Rainbow Check,XS,STC472-XS,1,1,gid://shopify/ProductVariant/44384282345611,44384282345611,gid://shopify/Product/7957185822859,7957185822859,Catia Skirt - Rainbow Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6610262163595,STE138367,gid://shopify/LineItem/16041008496779,Catia Skirt - Ivory - XS,Catia Skirt - Ivory,XS,STC457-XS,1,1,gid://shopify/ProductVariant/44384279855243,44384279855243,gid://shopify/Product/7957185331339,7957185331339,Catia Skirt - Ivory,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6610299879563,STE138368,gid://shopify/LineItem/16041088712843,Eden Skirt - White - S,Eden Skirt - White,S,STC552-S,1,1,gid://shopify/ProductVariant/44472702632075,44472702632075,gid://shopify/Product/7986000658571,7986000658571,Eden Skirt - White,59.0,AUD,59.0,AUD,59.0,AUD,59.0,AUD
6610299879563,STE138368,gid://shopify/LineItem/16041088745611,Eden Cami - White - S,Eden Cami - White,S,STC551-S,1,1,gid://shopify/ProductVariant/44472632639627,44472632639627,gid://shopify/Product/7985965629579,7985965629579,Eden Cami - White,59.0,AUD,59.0,AUD,59.0,AUD,59.0,AUD
6610299879563,STE138368,gid://shopify/LineItem/16041088778379,Rosalia Dress - Antoine Blue - S,Rosalia Dress - Antoine Blue,S,STC441-S,1,1,gid://shopify/ProductVariant/43691656052875,43691656052875,gid://shopify/Product/7865910263947,7865910263947,Rosalia Dress - Antoine Blue,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6610901074059,STE138369,gid://shopify/LineItem/16042338123915,Cecile Dress - Chene Stripe - L,Cecile Dress - Chene Stripe,L,STC226-L,1,1,gid://shopify/ProductVariant/43292200796299,43292200796299,gid://shopify/Product/7718629081227,7718629081227,Cecile Dress - Chene Stripe,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6611021168779,STE138370,gid://shopify/LineItem/16042587521163,Marsielle Top - Chalk - S,Marsielle Top - Chalk,S,STC500-S,1,1,gid://shopify/ProductVariant/43996445835403,43996445835403,gid://shopify/Product/7902748999819,7902748999819,Marsielle Top - Chalk,119.0,AUD,119.0,AUD,119.0,AUD,119.0,AUD
6611021168779,STE138370,gid://shopify/LineItem/16042587553931,Alva Skirt - Navy - M,Alva Skirt - Navy,M,STC106N-M,1,1,gid://shopify/ProductVariant/42866117509259,42866117509259,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6611142344843,STE138371,gid://shopify/LineItem/16042846748811,Alva Skirt - Navy - S,Alva Skirt - Navy,S,STC106N-S,1,1,gid://shopify/ProductVariant/42866117476491,42866117476491,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6611258507403,STE138372,gid://shopify/LineItem/16043090706571,Coco Top - Rainbow Check - XS,Coco Top - Rainbow Check,XS,STC471-XS,1,1,gid://shopify/ProductVariant/44384282181771,44384282181771,gid://shopify/Product/7957185790091,7957185790091,Coco Top - Rainbow Check,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6611258507403,STE138372,gid://shopify/LineItem/16043090739339,Catia Skirt - Rainbow Check - S,Catia Skirt - Rainbow Check,S,STC472-S,1,1,gid://shopify/ProductVariant/44384282378379,44384282378379,gid://shopify/Product/7957185822859,7957185822859,Catia Skirt - Rainbow Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6611266142347,STE138373,gid://shopify/LineItem/16043107483787,Marisol Mini Dress - Rainbow Check - M,Marisol Mini Dress - Rainbow Check,M,STC550-M,1,1,gid://shopify/ProductVariant/44445289119883,44445289119883,gid://shopify/Product/7976632680587,7976632680587,Marisol Mini Dress - Rainbow Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6611266928779,STE138374,gid://shopify/LineItem/16043108958347,Hanne Coat - Citron Check - M,Hanne Coat - Citron Check,M,STC675-M,1,1,gid://shopify/ProductVariant/45560627331211,45560627331211,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6611269091467,STE138375,gid://shopify/LineItem/16043112628363,Hanne Coat - Citron Check - S,Hanne Coat - Citron Check,S,STC675-S,1,1,gid://shopify/ProductVariant/45560627298443,45560627298443,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6611270467723,STE138376,gid://shopify/LineItem/16043115217035,Hanne Coat - Citron Check - XS,Hanne Coat - Citron Check,XS,STC675-XS,1,1,gid://shopify/ProductVariant/45560627265675,45560627265675,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6611272073355,STE138377,gid://shopify/LineItem/16043119313035,Hanne Coat - Citron Check - XS,Hanne Coat - Citron Check,XS,STC675-XS,1,1,gid://shopify/ProductVariant/45560627265675,45560627265675,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6611428442251,STE138378,gid://shopify/LineItem/16043418747019,Kiara Dress - Rainbow Stripe - L,Kiara Dress - Rainbow Stripe,L,STC439-L,1,1,gid://shopify/ProductVariant/44384278184075,44384278184075,gid://shopify/Product/7957185003659,7957185003659,Kiara Dress - Rainbow Stripe,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6611428442251,STE138378,gid://shopify/LineItem/16043418779787,Phoebe Dress  - Ruby Check - L,Phoebe Dress  - Ruby Check,L,STC525-L,1,1,gid://shopify/ProductVariant/45031971029131,45031971029131,gid://shopify/Product/8031564529803,8031564529803,Phoebe Dress  - Ruby Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6611438862475,STE138379,gid://shopify/LineItem/16043438735499,Eden Cami - White - XS,Eden Cami - White,XS,STC551-XS,1,1,gid://shopify/ProductVariant/44472632606859,44472632606859,gid://shopify/Product/7985965629579,7985965629579,Eden Cami - White,59.0,AUD,59.0,AUD,59.0,AUD,59.0,AUD
6611438862475,STE138379,gid://shopify/LineItem/16043438768267,Eden Skirt - White - XS,Eden Skirt - White,XS,STC552-XS,1,1,gid://shopify/ProductVariant/44472702599307,44472702599307,gid://shopify/Product/7986000658571,7986000658571,Eden Skirt - White,59.0,AUD,59.0,AUD,59.0,AUD,59.0,AUD
6611438862475,STE138379,gid://shopify/LineItem/16043438801035,Sadie Dress - Ecru - XS,Sadie Dress - Ecru,XS,STC431-XS,1,1,gid://shopify/ProductVariant/44384283656331,44384283656331,gid://shopify/Product/7957186085003,7957186085003,Sadie Dress - Ecru,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6611564757131,STE138380,gid://shopify/LineItem/16043599102091,Iris Cami  - Aegan Stripe - S,Iris Cami  - Aegan Stripe,S,STC513-S,1,1,gid://shopify/ProductVariant/45024031801483,45024031801483,gid://shopify/Product/8028930769035,8028930769035,Iris Cami  - Aegan Stripe,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6611564757131,STE138380,gid://shopify/LineItem/16043599134859,Iris Shorts  - Aegan Stripe - S,Iris Shorts  - Aegan Stripe,S,STC514-S,1,1,gid://shopify/ProductVariant/45024034193547,45024034193547,gid://shopify/Product/8028932571275,8028932571275,Iris Shorts  - Aegan Stripe,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6611564757131,STE138380,gid://shopify/LineItem/16043599167627,Arlo Mini Dress - Carinvale Stripe - S,Arlo Mini Dress - Carinvale Stripe,S,STC402-S,1,1,gid://shopify/ProductVariant/43691652939915,43691652939915,gid://shopify/Product/7865909641355,7865909641355,Arlo Mini Dress - Carinvale Stripe,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6611826638987,STE138381,gid://shopify/LineItem/16044025806987,Rosalia Dress - Antoine Blue - S,Rosalia Dress - Antoine Blue,S,STC441-S,1,1,gid://shopify/ProductVariant/43691656052875,43691656052875,gid://shopify/Product/7865910263947,7865910263947,Rosalia Dress - Antoine Blue,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6611955712139,STE138382,gid://shopify/LineItem/16044265930891,Hanne Coat - Citron Check - S,Hanne Coat - Citron Check,S,STC675-S,1,1,gid://shopify/ProductVariant/45560627298443,45560627298443,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6612489994379,STE138383,gid://shopify/LineItem/16045360971915,Cecile Dress - Chene Stripe - XS,Cecile Dress - Chene Stripe,XS,STC226-XS,1,1,gid://shopify/ProductVariant/43292200697995,43292200697995,gid://shopify/Product/7718629081227,7718629081227,Cecile Dress - Chene Stripe,162.92,AUD,198.0,NZD,162.92,AUD,198.0,NZD
6612932067467,STE138384,gid://shopify/LineItem/16046310883467,Coco Top - Rainbow Check - L,Coco Top - Rainbow Check,L,STC471-L,1,1,gid://shopify/ProductVariant/44384282280075,44384282280075,gid://shopify/Product/7957185790091,7957185790091,Coco Top - Rainbow Check,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6612932067467,STE138384,gid://shopify/LineItem/16046310916235,Coco Top - Rainbow Check - M,Coco Top - Rainbow Check,M,STC471-M,1,1,gid://shopify/ProductVariant/44384282247307,44384282247307,gid://shopify/Product/7957185790091,7957185790091,Coco Top - Rainbow Check,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6613035810955,STE138385,gid://shopify/LineItem/16046525251723,Hanne Coat - Citron Check - L,Hanne Coat - Citron Check,L,STC675-L,1,1,gid://shopify/ProductVariant/45560627363979,45560627363979,gid://shopify/Product/8079982592139,8079982592139,Hanne Coat - Citron Check,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6613169733771,STE138386,gid://shopify/LineItem/16046800142475,Alva Skirt - Navy - M,Alva Skirt - Navy,M,STC106N-M,1,1,gid://shopify/ProductVariant/42866117509259,42866117509259,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6613183299723,STE138387,gid://shopify/LineItem/16046830649483,Eden Cami - White - XS,Eden Cami - White,XS,STC551-XS,1,1,gid://shopify/ProductVariant/44472632606859,44472632606859,gid://shopify/Product/7985965629579,7985965629579,Eden Cami - White,59.0,AUD,59.0,AUD,59.0,AUD,59.0,AUD
6613183299723,STE138387,gid://shopify/LineItem/16046830682251,Lola Blouse - Antoine Blue - XS,Lola Blouse - Antoine Blue,XS,STC442-XS,1,1,gid://shopify/ProductVariant/43691656183947,43691656183947,gid://shopify/Product/7865910296715,7865910296715,Lola Blouse - Antoine Blue,59.0,AUD,59.0,AUD,59.0,AUD,59.0,AUD
6613302050955,STE138388,gid://shopify/LineItem/16047045574795,Alva Skirt - Navy - S,Alva Skirt - Navy,S,STC106N-S,1,1,gid://shopify/ProductVariant/42866117476491,42866117476491,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6613306081419,STE138389,gid://shopify/LineItem/16047052193931,Alva Skirt - Navy - S,Alva Skirt - Navy,S,STC106N-S,1,1,gid://shopify/ProductVariant/42866117476491,42866117476491,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6613306081419,STE138389,gid://shopify/LineItem/16047052226699,Coco Skirt - Palm Stripe - S,Coco Skirt - Palm Stripe,S,STC466-S,1,1,gid://shopify/ProductVariant/44384281395339,44384281395339,gid://shopify/Product/7957185626251,7957185626251,Coco Skirt - Palm Stripe,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6613306081419,STE138389,gid://shopify/LineItem/16047052259467,Georgie Dress - Red & White Gingham - S,Georgie Dress - Red & White Gingham,S,STC360-S,1,1,gid://shopify/ProductVariant/43599948644491,43599948644491,gid://shopify/Product/7841971634315,7841971634315,Georgie Dress - Red & White Gingham,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
6613307490443,STE138390,gid://shopify/LineItem/16047054717067,Luella Mini Dress - Bluebell - S,Luella Mini Dress - Bluebell,S,STC776-S,1,0,gid://shopify/ProductVariant/46037255520395,46037255520395,gid://shopify/Product/8095257985163,8095257985163,Luella Mini Dress - Bluebell,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6613438038155,STE138391,gid://shopify/LineItem/16047229304971,Adelina Dress - Ivory - M,Adelina Dress - Ivory,M,STC460-M,1,1,gid://shopify/ProductVariant/44384280412299,44384280412299,gid://shopify/Product/7957185429643,7957185429643,Adelina Dress - Ivory,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6613438038155,STE138391,gid://shopify/LineItem/16047229337739,Rosalia Dress - Antoine Blue - M,Rosalia Dress - Antoine Blue,M,STC441-M,1,1,gid://shopify/ProductVariant/43691656085643,43691656085643,gid://shopify/Product/7865910263947,7865910263947,Rosalia Dress - Antoine Blue,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6613468971147,STE138392,gid://shopify/LineItem/16047284027531,Alva Skirt - Navy - XL,Alva Skirt - Navy,XL,STC106N-XL,1,1,gid://shopify/ProductVariant/42866117574795,42866117574795,gid://shopify/Product/7579273232523,7579273232523,Alva Skirt - Navy,69.0,AUD,69.0,AUD,69.0,AUD,69.0,AUD
6613517303947,STE138393,gid://shopify/LineItem/16047361949835,Adelina Dress - Ivory - M,Adelina Dress - Ivory,M,STC460-M,1,1,gid://shopify/ProductVariant/44384280412299,44384280412299,gid://shopify/Product/7957185429643,7957185429643,Adelina Dress - Ivory,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6613657419915,STE138394,gid://shopify/LineItem/16047578710155,Coco Top - Rainbow Check - S,Coco Top - Rainbow Check,S,STC471-S,1,1,gid://shopify/ProductVariant/44384282214539,44384282214539,gid://shopify/Product/7957185790091,7957185790091,Coco Top - Rainbow Check,99.0,AUD,99.0,AUD,99.0,AUD,99.0,AUD
6613657419915,STE138394,gid://shopify/LineItem/16047578742923,Catia Skirt - Rainbow Check - S,Catia Skirt - Rainbow Check,S,STC472-S,1,1,gid://shopify/ProductVariant/44384282378379,44384282378379,gid://shopify/Product/7957185822859,7957185822859,Catia Skirt - Rainbow Check,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6613663711371,STE138395,gid://shopify/LineItem/16047588507787,Rosalia Dress - Antoine Blue - M,Rosalia Dress - Antoine Blue,M,STC441-M,1,1,gid://shopify/ProductVariant/43691656085643,43691656085643,gid://shopify/Product/7865910263947,7865910263947,Rosalia Dress - Antoine Blue,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6613730132107,STE138396,gid://shopify/LineItem/16047695921291,Bella Trench - Noir Gingham - XL,Bella Trench - Noir Gingham,XL,STC668-XL,1,1,gid://shopify/ProductVariant/45889510604939,45889510604939,gid://shopify/Product/8087264034955,8087264034955,Bella Trench - Noir Gingham,259.0,AUD,259.0,AUD,259.0,AUD,259.0,AUD
6613807923339,STE138397,gid://shopify/LineItem/16047829647499,Manon skirt - Granita Stripe - M,Manon skirt - Granita Stripe,M,STC297-M,1,1,gid://shopify/ProductVariant/43599941271691,43599941271691,gid://shopify/Product/7841970159755,7841970159755,Manon skirt - Granita Stripe,129.0,AUD,129.0,AUD,129.0,AUD,129.0,AUD
6613807923339,STE138397,gid://shopify/LineItem/16047829680267,Cassandra Pant - White - M,Cassandra Pant - White,M,STC519-M,1,1,gid://shopify/ProductVariant/45031900217483,45031900217483,gid://shopify/Product/8031554470027,8031554470027,Cassandra Pant - White,109.0,AUD,109.0,AUD,109.0,AUD,109.0,AUD
6613807923339,STE138397,gid://shopify/LineItem/16047829713035,Louise Top - Granita Stripe - M,Louise Top - Granita Stripe,M,STC366-M,1,1,gid://shopify/ProductVariant/43627272798347,43627272798347,gid://shopify/Product/7848634581131,7848634581131,Louise Top - Granita Stripe,79.0,AUD,79.0,AUD,79.0,AUD,79.0,AUD
6614751608971,STE138398,gid://shopify/LineItem/16049885708427,Luella Mini Dress - Bluebell - L,Luella Mini Dress - Bluebell,L,STC776-L,1,1,gid://shopify/ProductVariant/46037255585931,46037255585931,gid://shopify/Product/8095257985163,8095257985163,Luella Mini Dress - Bluebell,169.0,AUD,169.0,AUD,169.0,AUD,169.0,AUD
6614888513675,STE138399,gid://shopify/LineItem/16050172788875,Cecile Dress - Chene Stripe - S,Cecile Dress - Chene Stripe,S,STC226-S,1,1,gid://shopify/ProductVariant/43292200730763,43292200730763,gid://shopify/Product/7718629081227,7718629081227,Cecile Dress - Chene Stripe,162.91,AUD,198.0,NZD,162.91,AUD,198.0,NZD
6614928982155,STE138400,gid://shopify/LineItem/16050255888523,Adelina Dress - Ivory - S,Adelina Dress - Ivory,S,STC460-S,1,1,gid://shopify/ProductVariant/44384280379531,44384280379531,gid://shopify/Product/7957185429643,7957185429643,Adelina Dress - Ivory,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6614928982155,STE138400,gid://shopify/LineItem/16050255921291,Cassandra Top - Ruby Check - S,Cassandra Top - Ruby Check,S,STC632-S,1,1,gid://shopify/ProductVariant/45031968735371,45031968735371,gid://shopify/Product/8031564234891,8031564234891,Cassandra Top - Ruby Check,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6614928982155,STE138400,gid://shopify/LineItem/16050255954059,Cassandra Pant - Ruby Check - S,Cassandra Pant - Ruby Check,S,STC631-S,1,1,gid://shopify/ProductVariant/45031965130891,45031965130891,gid://shopify/Product/8031562563723,8031562563723,Cassandra Pant - Ruby Check,109.0,AUD,109.0,AUD,109.0,AUD,109.0,AUD
6614934749323,STE138401,gid://shopify/LineItem/16050267488395,Gabrielle Dress  - Chene Stripe - XS,Gabrielle Dress  - Chene Stripe,XS,STC200-XS,1,1,gid://shopify/ProductVariant/43292154298507,43292154298507,gid://shopify/Product/7718626263179,7718626263179,Gabrielle Dress  - Chene Stripe,273.8,AUD,190.0,USD,273.8,AUD,190.0,USD
6614935994507,STE138402,gid://shopify/LineItem/16050270044299,Rosalia Dress - Antoine Blue - M,Rosalia Dress - Antoine Blue,M,STC441-M,1,1,gid://shopify/ProductVariant/43691656085643,43691656085643,gid://shopify/Product/7865910263947,7865910263947,Rosalia Dress - Antoine Blue,89.0,AUD,89.0,AUD,89.0,AUD,89.0,AUD
6614935994507,STE138402,gid://shopify/LineItem/16050270077067,Gabrielle Dress - Cornflower Stripe - M,Gabrielle Dress - Cornflower Stripe,M,STC541-M,1,1,gid://shopify/ProductVariant/45049101418635,45049101418635,gid://shopify/Product/8034434089099,8034434089099,Gabrielle Dress - Cornflower Stripe,159.0,AUD,159.0,AUD,159.0,AUD,159.0,AUD
